发放高度:403201
利息增长不合法MAN.44WErXDFV9iNmBphM4okSKty38Xxw, 怀疑有退款再参选，不修改, Pre : 48.798904939174587065, Curr :9.448224896231040863
利息增长不合法MAN.ywL8UytSDszbK3rvWWwFXCfwLWNC, 怀疑有退款再参选，不修改, Pre : 15.016765192940223908, Curr :13.954659687361583385
-40.412785548522186725
11335.688380660675574168
发放利息：[1100]个
奖励和 = 11399.504050792790385141
奖励预期 = 11404.800000
MAN.YVPYNu4SE7hpWikWpkKSB94LPK4R, 10026874115203113418752.0
MAN.2uTgkPiGX9ziKuAKyeeWBt8duiBRH, 10059875705664009404416.0
MAN.dei5Cb23sPRg3cQ24gPpeNwKaGb8, 10059873581922068201472.0
MAN.4GiMoUiaxd9cMhV87tZmBB32pTRgm, 10059864291779350102016.0
MAN.26niWyScrAsB4Qv8aRDhFch1Efq1N, 10059849429515713380352.0
MAN.34KR1iknjy7MG5DtHD1Gv7zUo2t8t, 10059844652990891819008.0
MAN.3fRMAvWyoLCrRC5grSrbQ4Uv1ZgH1, 10059842795698919571456.0
MAN.ir7M6LVj6MwukT4mJa3SYyBdh4Ca, 10059840142775238524928.0
MAN.4VqosAKvEraN7FxDHq14LaxnUzC3G, 10059838551231312166912.0
MAN.3haKsmpUMUMYnrnaBYkNdrwzAfGKT, 10059836164230764036096.0
MAN.3qB2wzWhoRgBypgyqJTESnUxFxwCQ, 10059833777545472376832.0
MAN.Ru5Ua9jbK8i6UXbSLYyVpyZqLYUf, 10059819989629235363840.0
MAN.3APx2t8G4HD4tHRw9TY1fnXXVpLsH, 10059802491892367622144.0
MAN.2CYCizQXsiRXKpR9A6M8L9hxCAekV, 10059800371234571550720.0
MAN.2V3BZnqduszGB8N2jFX8xx88BPvnH, 10057353232197611421696.0
MAN.3RuQmefCBZes1NX2h6pxRrYVQyTd6, 10057343527401172238336.0
MAN.ieysFhE6FXrGQpL7jGHBUGzawRVD, 10057317842612431880192.0
MAN.WJnuUebSg1tHZ6tGLvpwW18M1imr, 10057310429424413310976.0
MAN.2BWCuxJ2c6fdERpvGQ5fyEKxZ6dTy, 10044248586932354809856.0
MAN.332kNo1ReCE8JxRPmEq171wkcKks6, 10053588715220116701184.0
MAN.2N3G9Ux3SyG1JKWtfUuSmeWqaeWwU, 11143045212114207637504.0
MAN.2HzwteqaEQ9pBkjsQZLLJDMLUYFyy, 10113571413263130820608.0
MAN.3XuupLcBCN4GSCdaXpseR1bLhqpxX, 10056708320426503176192.0
MAN.2KWYGsLpFpgXyWSSQBMjZwCQo5zRJ, 1209071028424534900342784.0
MAN.2kHy2g2WQScAiS1c1nWt2HUwUZt69, 100609051148839995572224.0
MAN.MFngG2wfWF47hR9FE19G9RcRyvXV, 10155663161002513399808.0
MAN.41gHv18pRuRsoUoBrRkT5Xsp6PBA9, 10024352160773264375808.0
MAN.2atXBEjuoJ7KL9hTLUNNGJQuhB9RN, 20586004954164569833472.0
MAN.3ccxsiDe5SxHccGncCAFgVi7Fs5tj, 10012527218041353666560.0
MAN.3ZhqNbMDqzzQuwFD6vuTw6aNi8Tf3, 425488137427205423628288.0
MAN.ToxjfMdcxCRdG7eRLZveQGozdp6u, 10026410610762729914368.0
MAN.3CECvMpMcifxCWzTg9MLcJHofBCCe, 10104405067629546438656.0
MAN.2JV23qpqmYxub5cuYUdT5CN3TwkVG, 10050356804300224593920.0
MAN.3uR3DX7C1Dsdi8oh7tpyfeN1keLqS, 10052053053349610651648.0
MAN.4TerxTBwhT9g1RwJeGVr2iLUpmnPC, 10029163138573494386688.0
MAN.3E6A5bUcg79dkM33HB8DCGz1vj5C8, 100451310453369532841984.0
MAN.2fTo5twwwosKyeyLAeYWKrJYabdrD, 10089601893653152792576.0
MAN.2aAVwapsZ4drNmY3k2SkKruaL31Gx, 15070665058503083687936.0
MAN.3aYcpayzX6Dhg6y3V8WKAh33PeW9S, 10037982119019140874240.0
MAN.4AgLSJd7yEc4ijfqfFfYDAf6B3EQw, 13087259757266966937600.0
MAN.2GqaNb9o9V6EucCFsJVkDEcG8aEXR, 10047175242098887622656.0
MAN.3BPR1nSsgBdq7NHBTVDYf7knQ1uXo, 230330364743515396636672.0
MAN.F6uwryHdW477JcRYfCtsVfifMHqJ, 10124851954438547439616.0
MAN.2y9e6z7QvSgdUPnGSpEQj7YvWdoqk, 10057035681965015040000.0
MAN.4X7smxWa5V1Qu1foCMjBAsQDEceiC, 10052058508492110036992.0
MAN.2xYCF5AaqbFdCGwVzj1r7zDXTiVUM, 10054888515103044403200.0
MAN.o2wSr5AdemwnPkn31oNUSvk2EowZ, 31808086715043722297344.0
MAN.4KbGQNbJtREqZxwT9RukpbfUFPyrx, 37202651885853600645120.0
MAN.3BgkwYuvg25Su9u6TBVtzMnbqffuD, 10714002544982925246464.0
MAN.3HVPPJ9YpsJF2yUzFZ8h2kDvPGbrG, 11362113658927515172864.0
MAN.32tC7mh2cXJAfzKhkntBLXH1wzx6Q, 10051972051711922536448.0
MAN.2usBHDKt2eDPRQ2kQ7h4WAvEKimbC, 12549375573561574424576.0
MAN.2hy4Y53XnTKRh7idpPCoErPSTT6Nj, 204655728001063292239872.0
MAN.3VeDG1RbtHqbRdvFKw7WaKSxc7Lp2, 10053128821901663141888.0
MAN.2YhzZgG39Xba6i8iUjP856kvBf44C, 10068953434430807998464.0
MAN.nM5tHWDv7F3oEkMyWbz5HqhXG8dt, 10809774373620886274048.0
MAN.RSxWgetdvooNbRZZAnQXb8ZkThwT, 11841999999999999475712.0
MAN.2bMonxtSG6e2dvq9dpqcEHmZR9pD8, 10029026102424916459520.0
MAN.2cxg3NBKnV7AksU9p5vp5e3ghbAp, 10027011089547709644800.0
MAN.3mHXLv8qpdeR83Cy14cFKUE7t5vdQ, 101936367074584584781824.0
MAN.2EQr5uLDWLJsJ778Nuas4JD1Ywo3J, 114544945952723444957184.0
MAN.47jhRSKRZmK2WxNJNHshhdVjsjKNb, 10019604953487330246656.0
MAN.3woCaUxSMCfa84rQVHgQ6diZ9uLpz, 10044685081882545618944.0
MAN.s9nGkVtjU7V2vW5adSfRHiuTqVGX, 103169885723663156641792.0
MAN.3v2MavWA3ugr5KSMnBz9nxRwivyjW, 10448599249016263278592.0
MAN.JfVVFyiUqbvqPZA7unftJkacQuUF, 104464299715883402526720.0
MAN.42Vk3NX3eYpF5aqDwXw6HZBxwQq4B, 31106864817138277810176.0
MAN.4TTXsPSmyUGQu9kqzTRnhAk2hrM3E, 10045050361232821846016.0
MAN.2R1FBLsDgbXUSWFKZrhvAQ3TTZWqW, 10052233061414616432640.0
MAN.ECXFsZCgiVbQeL1AWBTR91jgNDDL, 10000999999999999737856.0
MAN.2jv4HWpY6aigDkD9PYyP7FGaE8cT4, 10050835328256735969280.0
MAN.3Fsm3KuhcbVyJk1DFnMGntkykzhFC, 11040263074612382793728.0
MAN.2i3nRUaBV9R6v5pz3nXjRZ57ejZop, 10013190622883409297408.0
MAN.2AQe96LZ9ehC78yFQXkhxyt3eayC9, 106277599619668370259968.0
MAN.rif2CkX6EHhnt3EisamCSbtWFFju, 10040214484475751432192.0
MAN.3VuztceC6jjf7kmTZv9SmF7w1Ytnh, 20061026246508641517568.0
MAN.2Qveyfs2xyA47dWshkdSRkVNQ92Pj, 18236419250650657849344.0
MAN.3qZTJCo3u4dvwVNWxv6xcRwvRpwVK, 10047114876569694240768.0
MAN.2FGZVo8Q3NdgNgFE4i6KPGRdBbtDi, 10052757162891755388928.0
MAN.26Uss61Cmdj2fDP2aA4s8iiawTi14, 10361650984103956185088.0
MAN.3YQ8UsouG5X7FZkfEL3tMyQui5Rbm, 10688179369323907776512.0
MAN.S1LLJcLoRDMmhDWVdLBZp3G3EhEF, 10054235203790237073408.0
MAN.23BkvxgdPt1nua2q7GWx3HEU8hqVr, 10049879592064916652032.0
MAN.3Kb3ZqsRu3PruaiMgeCcgVEk8dQpJ, 10003999999999998951424.0
MAN.2eWiBYHWtLRzPwWJAge2qw5fZnDKD, 10041282556718951170048.0
MAN.3iw2H6H5U51S5J5kH7UDn1b4hATbS, 10056239059894641098752.0
MAN.2Am7mk2tvfvVRM8vT4osNg7TuqX8y, 10016288541479951925248.0
MAN.2LAqLSymVxacy72231T7PNmhuHRMR, 10155001405411201908736.0
MAN.uHZFcRH1RYgoYB2uqVZpgi9RK288, 10079305363161071222784.0
MAN.3xgLfEM4QJeqhVW6kQ74NcRM3PpdL, 10000999999999999737856.0
MAN.3HFaAJ72M9BL5w3Gy53kaG347p7H8, 10048792649398935879680.0
MAN.3HK997TB5NxEU8vNbcSVZRydfdAiA, 10069688323858614976512.0
MAN.4V35uod4nPD4WSKuQcLTqbwV5eQ63, 10042085547458636546048.0
MAN.4Dc5CsicDwrzMzQzEeASZzve8g8Tc, 10071432366040054497280.0
MAN.3DsLj5VdNVKqBfLCdUmCeQ4iVQRtJ, 11170257620113211523072.0
MAN.3RFfGuW7oteLju9zTKBRph62i1RKj, 10004819112684899270656.0
MAN.4W3EDtcUCKykQjPK1DMSxfSPxgCZg, 10000000000000000000000.0
MAN.3gLvSMXzB9twFBTKWFTi1oUTNDhKc, 10019637327687793508352.0
MAN.3qMcbHXEbdM7U8b1vrdRrTGNkN2C4, 10021641761813868576768.0
MAN.3d82fHi7bE59oi3JaYY7bYScsU5Ww, 10161861229825757282304.0
MAN.4MeMxyYyB5Fc1iSLxD3zm2XhmJx9H, 75964104164881024942080.0
MAN.49cQL96WTb2PR9yfqX9vpZ7aj47tZ, 10019608650931800899584.0
MAN.3vKcmRboPF76B5oKErQiiDiTD65bX, 10019607264287768182784.0
MAN.4JpRVBnFACEijs8hRMDK3oKZH1XpY, 10019606185869928562688.0
MAN.2jUWkD3hy2NSMHvbQBaXTFiBzVVzi, 14091654453476009705472.0
MAN.3rFqPB1RWKmCGKwbLnngKTRpGvZW4, 10012020351749205262336.0
MAN.2ZZZsGGWRtrnMVPRyRkxNEWKyMzCQ, 10035255318745979027456.0
MAN.458Pj6uXEuckVAhdKibNsNquZJVdD, 11148424037362005180416.0
MAN.xW4693kSep8uQdJ2hVg83exinC7H, 157903000518077714530304.0
MAN.4568cySv4LzRM1nNpXQgGase3gvz3, 10019400632451721068544.0
MAN.35xzT6pYhwethgqpYhSmzNgpYemBL, 10058573392018967363584.0
MAN.Ex996tqZhSbRZnksGGAN3c3GmKbz, 10049437344128386990080.0
MAN.4ZLuDK3PzGTR9NTTWjQ45wG7awjY3, 100480238606771092979712.0
MAN.BYsSpHhEpUYEHcAASYzVzqScWFgW, 10055901700800685015040.0
MAN.4C9GVncUrXXYYbTT75HcjsMRipE53, 10023790906174525669376.0
MAN.3B7okUmR1FRv6e3uLUDPY9oYaieBD, 10689375812346393395200.0
MAN.2eAET2cXNAyFAjLpMeiw2caTFAguJ, 10053845378636982517760.0
MAN.3TDW8Gx7eGZfhumGhx9D5iEP8xr2n, 20294507817261091258368.0
MAN.cBiFam6LqGmFEdWUKTdz9sWP9VwE, 11056871810087052640256.0
MAN.cJn8joBwhV18F3Lo9J4RQ3yUUz2g, 10050118742224280748032.0
MAN.aoNJCwFd7roJb5nCNNvsMW6dyCPv, 10062709726983483293696.0
MAN.2ns8sSJuGbeV89GZ7BMiHj31XETPa, 101324846139709721673728.0
MAN.ndKHXpqhxgtoGcR9ihSU3bwJ9zij, 10000999999999999737856.0
MAN.LewNYE8C6k5V2wDXLpV1tmtmTNaM, 10000999999999999737856.0
MAN.2WhFfFxkdbCjU4CnziaUFDwdK6NZd, 22373519054169530433536.0
MAN.8beYDEinJRaM7e2z97L5hUqvrHUV, 11035886196461743898624.0
MAN.sAFpup9JjoikSVXYR7wu9LCBUSnw, 50216977744843761516544.0
MAN.4LN3MkXuRRLado4LP3jbDX9R8G5JL, 10008599277991796670464.0
MAN.QLybzxCdkTiz1WgJJ3MCAoG3jwHm, 10065334853016397807616.0
MAN.2ZEThmRHpSJZNT4BoWEfrPw2dWsVB, 10051156841061268062208.0
MAN.KgndWpcz59yXmcufrcz5JT1Ei516, 20096414800030927421440.0
MAN.vByWSDKUQQsbgFCrA2eqf1gQW9M6, 10052151138786511683584.0
MAN.2cXhPLkkQ6xJz5fCvDkY3hghXTMGG, 10014903549589939290112.0
MAN.447uk3fWQcccziXM523TH8RGDdvJA, 1268671995660667990310912.0
MAN.3i5LvaZyBoFe8fr82ipNxKCCWPGUn, 110204363352616430731264.0
MAN.4L7iEqvWKWKPNEaNw4PVUzfJ3wH97, 10052072582398731091968.0
MAN.KEXmvae2abZCjwhwYJBBnthXacf4, 10032392458117603917824.0
MAN.3stbFJ7D8odF8PGH85LNnFyr8MJas, 12054929429351079346176.0
MAN.2SBhUvFeuk83DTk6SweuZt3WzL6i6, 33300867664903277641728.0
MAN.2tv2GxBdmUuT4jXUWs2HErgvBDWXZ, 11056036709071079866368.0
MAN.4Sv5fwokjG7FRiRqye4XKGo44UNVS, 15261164065050731741184.0
MAN.3Q1mdnNtjVVc5JtgDUARqpQ9fUvmi, 10044911005695821742080.0
MAN.4JLAEPsXNu5mKLrm7KkPVVd8PvV9S, 10048245512579949002752.0
MAN.2zKab87acJdADVKAyk5yfdocdY62X, 10051845721086702387200.0
MAN.4VnqKEogLT3nMgAVa3vGd8wzohqLD, 10050837302776780816384.0
MAN.2vRJC4Vz2SbuabC7kcgaKaM6QUENa, 10050836239505571184640.0
MAN.1eTgDDNwzVaEWN5zGbzdjKdKCM2H, 10050836087621185175552.0
MAN.3HRY3kASfbBQ9hGFk9fYV92ReyUL7, 11145952751030097674240.0
MAN.g3hjuTasuDEAhjEMJbSKXZ5WWgVz, 10022477975761912332288.0
MAN.FZNyS4mEGYHoaaxWb9R3BoDsTS3y, 10000000000000000000000.0
MAN.4Hqe4ho3Y2RAUzvpumT5H5N2VcuQE, 10048520342294780444672.0
MAN.bGVD4FiE1Cb2zSvKn3bR46gT6rG2, 10013316423384492408832.0
MAN.3a5mdwpi4G7giAwrN6FDE37kD7Fyg, 10452727743990200270848.0
MAN.4MNZF5dPsYRJnzrzXSCatjYeFMbPJ, 10039368792668333146112.0
MAN.PwvnCcWowDRaVAY1TaVTddTqBahu, 10050631650059764105216.0
MAN.okN4iSA596ZPfsvUANub3goirPJu, 102408183967574862594048.0
MAN.43FqqcQxPf5oB8F1dAnqCS7B4wtTn, 29834233435676246802432.0
MAN.Hu6agJFecEhScZaQLdHhKU9sSPXh, 10048430534139733606400.0
MAN.2eaCk6m4t5iKsgAR8BLUSRNWNp8Q5, 10034287626437062033408.0
MAN.3beSjUtWAo5Ee5517iF8ZQ2mU8mo7, 23013984898401962033152.0
MAN.EZZh88N8pHN5jSTqVda92m1a4Y2u, 10060288268255241437184.0
MAN.8T2RDTZ7gBDPTyig8a8Y7kXgnw8K, 10045049621899273830400.0
MAN.2rjx1oTNtxTqLBJ4ChyVJn3RubVFH, 38745564637363011846144.0
MAN.4HunwAnrU4yzjBSTjgtqkuMjNUVA3, 10002999999999999213568.0
MAN.3Lf2Dt2rHFLycBrzYju5Atptkdhku, 10047925247449577291776.0
MAN.2USZ9wntfRt7JcZuPN3LQSxvrjftm, 15072469963462001295360.0
MAN.3UySGYNBZcKLUmNHQo8gcyWBMMAku, 10023755823835965816832.0
MAN.3MZDetfD67dx5Ws3MDT6w8E3EgPXf, 10007433814966857105408.0
MAN.3djccuA6VUFpyMBRD88wVviW8GS7m, 10035420674113644003328.0
MAN.3DYDwZdRdxCspgty6cfRathe2BytF, 10019159608846186446848.0
MAN.4MMucT955d9wgpnE6M7YmiKLd3nNd, 10050006422402424111104.0
MAN.388fqi5b3Ggpf8ekLfMGksigepUvJ, 50221663172270925807616.0
MAN.4UvPdT2WaKNeAQAwDYKrQN1BJv9op, 10051006724435597066240.0
MAN.fYbeuhYB6q7gWXqcCUr3zKLccgBR, 10046377423681850703872.0
MAN.3kLv5XHrKA96FYvaXNTjN83CsLNFF, 10049991293660695625728.0
MAN.4QFhKhrywnaPBcP1RGqN3CmBqFUhi, 10049988571317313470464.0
MAN.FDGoKPEKkA7i9GxrBnH6JgLX2tW6, 10049986454745325240320.0
MAN.2ddUhvmX7sh1HrjVWx6VUsWgn1YBZ, 10049980559024828973056.0
MAN.4JffB3uepzm9FVZ6ewSzqxhh8gFg6, 110505073446595822878720.0
MAN.7Hrds48CvyQGZ2QrEssrMEDW6KqF, 35234976769435240497152.0
MAN.r6pRckzpHkBtBJrCfgUB84hfAgmE, 100599386964800099581952.0
MAN.2rD416Ef2egaDmXe4s77RYaJrumMA, 10745017656037760565248.0
MAN.3ySCLoih49dnTS3jquacJdDYa27ag, 10206399826662952796160.0
MAN.46KLDVcvbB5ECYbpTgqiEorbCeib4, 12469915119842930720768.0
MAN.M3jw5XfuHVRqU8kKLqoTymG7QCte, 10036837604855130357760.0
MAN.8YoxUb7fHBSvnYVshapMF82GW8iw, 10150390757114502971392.0
MAN.yeMwcdUTcSPNNose5fEXQc7mEebF, 10000263052120647794688.0
MAN.2j9YhgZix4Jt7ZBG7GHCqVADGyuap, 10056709585641150611456.0
MAN.2CZKCEgtnF6C1aQS9ZC5pCyMTbCRP, 10046725800448992739328.0
MAN.41Liu1RjZAKvUQDmPXi9CEBK3WAAg, 10124881603028657897472.0
MAN.poQMND8eJ15ffPnapCUZvZyKveNw, 10411509081148842049536.0
MAN.2eWQ5KhqxAxNbkZK4PpQQjFi4pohs, 10058808537058138652672.0
MAN.SNpAzrAVnbRR4MpTW8uG7yxtwDg1, 10034865304530073944064.0
MAN.26kchXhXypteNzkHXprYrQLEaWyzL, 10034863032547948888064.0
MAN.3AH1CHy8ZdJJJVnYWY4tZLkFeLprw, 10088504526277126914048.0
MAN.2mpm2WSfMhvSfsabzybd2cp34jfDs, 10034864006209489338368.0
MAN.W4PvL8RZqgnF2sEwqL24PJXWemg4, 10051655295078726893568.0
MAN.2bXQ3VR3iFzsbsh1gjDhB5JEjqa1g, 10049303086774712532992.0
MAN.rwveKs4hsAvqv8xpuoExFf3jrMRR, 10015893655763449544704.0
MAN.3QnQS9Ru3VsnCmWAUd5LZDnoLc3HJ, 102135216338373647007744.0
MAN.3nVgjtPiF36a96wcbmznht1xZ1Hav, 10011631077201161486336.0
MAN.K83ypPavkS7G9exbvkQrQQapuohN, 10000999999999999737856.0
MAN.HziSPuCsuKZ3eNn7DXboPV4H7gBQ, 12172241638055458373632.0
MAN.4JKiueauTb6CxLAhjoTkihcTvsUU8, 10049308172857204801536.0
MAN.4UrvJuk1ZwLfM1UpiRQHFnSoz2NRB, 17586554945259364679680.0
MAN.SegvnfcL2cnvjepfAMgfu8qZSwdK, 10050387225546806263808.0
MAN.QQNRPfsag1VqabAD4XZvomFH7L2d, 10050382265638702809088.0
MAN.4HxH9MSuwQ1851Kky3HFF6Zvdrzs4, 10010336525258242129920.0
MAN.MzvMAS3LXj4uppQbUeLWv5M4zJCr, 10051379829269745106944.0
MAN.4XExwvBK7BF5AUdqPDiBZmZr2BGg2, 10043629893256835235840.0
MAN.Cg4q7HDQK7hAAyPbV8ktjdetiadr, 10049306078445544931328.0
MAN.3cjXAH87TXFTvyKdwGdqTM9UKe7Yu, 10049304432959102648320.0
MAN.3nuPRg46twUA9cWtEfhupusMBsQPY, 10049303385909449719808.0
MAN.4Fw5pNUfgdvvA8YVfeWAAa8qDZn1r, 10033419200612033101824.0
MAN.44aie7kMS37pLq1N1jTtqdS4iSiDr, 40191334068006913310720.0
MAN.218b1MzHNP5Dyews78mAzr6C9zjAw, 10002999999999999213568.0
MAN.2exb6BdnVcJJdovbA5q8mVk8U9ST, 10207214218356941914112.0
MAN.4LCJHsxuBdL1nUG36QsHrzmc66HmD, 10050165217610579312640.0
MAN.3zW8zkeDrixXhSBWUibjN6JjgnDiY, 10049159561797693341696.0
MAN.3GF3oMCVnErB1ifeFxQMTtqnzxbN5, 35972559558150134431744.0
MAN.2a8svSGAVpTTQqCF9uv2ANGVySC61, 10021295886112804306944.0
MAN.21LDRQtTVBdv3EcktxrVQebpQmLEA, 10029918192282216955904.0
MAN.BnQD1GggrFYYojGJHLCvEd4jkrCi, 10049837381400492244992.0
MAN.4Pn182LSJ3JNr9by4T5kDKsf127Jb, 10106956930003257014616064.0
MAN.2tXsr6sJbnBhAbjwRGaGbMb1uXEML, 1007767506568949413183488.0
MAN.2JJ1KuzNDAgfRRby6hfM7V256V1mD, 1007767920819354982154240.0
MAN.3za242k8zgwREmof4Sj8XF8oeiTok, 10046350394401902034944.0
MAN.fxKDD6uoJnPLVrFxYziYTp1Y1Jvz, 10013733058279169327104.0
MAN.2kvPgcdrxq7BU2NJfTgtNqyHowpEo, 10052729310912142376960.0
MAN.3zoVBzvZ4jmDcKjTN9SVTLJnzBB38, 15735687357074797232128.0
MAN.45ZXApdWSB9jkEEh8fuheR5jC5ndS, 10021329537272607932416.0
MAN.guuhk8D4TgPyu3UUzfG9uvYawMVd, 10022063358678514270208.0
MAN.W5bpZ2Qfgh3WgxpHKGzCJGdEsFgc, 10044987766555315011584.0
MAN.3uLsHrd33HYjwAg1Vj3BtXbZvKEmL, 10259019225095496269824.0
MAN.4V5XDhzhW249mb5QCnV6wNarTeBb9, 10138247167514515603456.0
MAN.253ZT6RZWK28o78gqAn2HkS73mcdN, 10049046065590501900288.0
MAN.3gi7itwtUnZyxteqpLKigRqta6Yge, 10149827855999853133824.0
MAN.6nPFQSGXjJ4DtE7WE5gG1kX8ZZma, 10293693239381951774720.0
MAN.1DguJs6ok2BN5WAHVa3NKjGAyhHU, 10049527395638998728704.0
MAN.3dRVBhjF2kfgVoKqbU3HTeFw4egKg, 100473292861682483200000.0
MAN.5JyRTvPacmSRQ2rex6jSNCUWg4Rj, 10049520946562558066688.0
MAN.2mHv8WkPczgZaoruUx9nn8b7dQaev, 230000000000000004194304.0
MAN.3XCkAGUC1pvY6fbb4a178p5iWKzjH, 100177984661373396713472.0
MAN.3mdgG3ZsNnE7ckF8QEivQHJQ7sRQV, 45157735542100280213504.0
MAN.27ErRA2BJkwE7K2V23L3QZf7sTeQC, 10048426896707794501632.0
MAN.2wmTUaW7iKAgCY8ZPN26rURNbw66s, 10019479878861947142144.0
MAN.22w999veNYYRZByDUHTx6fRYx2CBZ, 10035163445735530168320.0
MAN.3YdXJgLCrtzSUqppRipv9MhmJcZ8w, 10046064297335395975168.0
MAN.37Z5kQbRn13UixsPUkCwQBNRgJbyw, 106640172425399739875328.0
MAN.42mgdLa3VSrHDTLTL8FpdJ6fE9eVp, 10024831942842862534656.0
MAN.3UEQPYwDKnpmMjBmo5THvXqu3nY4E, 10049451685825247969280.0
MAN.49NovjNS86vZbNjJ53QUHLaLw2MNj, 10058494864501547991040.0
MAN.3hKo4aoqeX7eQHsFhtsbEwq5FcGMH, 10001099999999999082496.0
MAN.33UboYTnaRjxwKMa9jKBp3S5aH7W4, 10019623756095857623040.0
MAN.3RUN3DQESZ7gk9oJzJKNDfTWwqeHg, 10025570529002674716672.0
MAN.4bJzXVRNyo8XdoRkPFBruCUnZdfo, 108422147709399927357440.0
MAN.2hHbpxqcXYHyJjhP3h3rZh9fY3B6P, 10055361381713940840448.0
MAN.3JAHLa76NA487P4uHdk1vaP94QYrN, 10049410089254815531008.0
MAN.3t3Wck6NNspXU9kP3ZU9EGxgVwQ8, 11216765032315840626688.0
MAN.4CmizevW5wJkrXekwx3XfknQPT3Hg, 11353580858233570983936.0
MAN.4SfFfKNchK5ErTwPqj8L1JMFw3Ejm, 10019482650384239951872.0
MAN.LrZjH8LCZrqvn8gc1iDiReL1aXNV, 15346763807331381673984.0
MAN.4BomLN16HCdzbG8BvKwtgSDxmRZSN, 10045008581390315290624.0
MAN.Sf4Lz1YNmAbRMdd8jXBKqQmbhsXC, 10048686160923955560448.0
MAN.irtj4qn29eWYNUwcpC3KbzLzEtMH, 10096321003397614403584.0
MAN.4N34jbmc1m2BdYsdfig7fvxrkh9Pn, 346443707717126553862144.0
MAN.3MJJULi41mcSD1ZfQeT8F3y2TEYcc, 22979890254280849883136.0
MAN.2xqEF6PRSZev9Q5j6ztyTmp8Zt2KK, 10023757082296680710144.0
MAN.VSPDVRfHU1nmQ13BVkkmGdvKzDYq, 10023990621609507422208.0
MAN.34EZWBSNEv9mNnb5doSSLJ3kKiwFc, 10039206580993516371968.0
